transaction_id,client_id,date,amount,category,mcc,merchant,is_international
TXN973844,C102,2024-03-19,16560.28,utilities,5026,Merchant_128,False
TXN858705,C102,2024-10-08,12940.61,fuel,9037,Merchant_118,False
TXN612036,C102,2024-03-27,8546.36,fuel,4015,Merchant_139,False
TXN177941,C102,2024-11-24,26244.83,groceries,1794,Merchant_196,False
TXN171269,C102,2024-01-04,6960.83,healthcare,3474,Merchant_3,False
TXN163386,C102,2024-04-21,22854.88,forex,8916,Merchant_169,True
TXN112426,C102,2024-09-06,429.96,groceries,1274,Merchant_136,False
TXN117975,C102,2024-05-20,48876.22,forex,9228,Merchant_179,True
TXN212214,C102,2024-12-11,40327.77,healthcare,2578,Merchant_135,False
TXN954814,C102,2024-03-17,9677.41,utilities,6807,Merchant_69,False
TXN692447,C102,2024-07-22,18715.27,travel,4984,Merchant_179,False
TXN785491,C102,2024-04-25,34233.68,entertainment,1519,Merchant_24,False
TXN767678,C102,2024-07-26,18920.76,healthcare,1154,Merchant_180,False
TXN922478,C102,2024-03-28,25042.93,travel,6427,Merchant_145,False
TXN340927,C102,2024-02-18,45965.7,forex,4463,Merchant_178,True
TXN817675,C102,2024-10-17,13627.64,shopping,5593,Merchant_140,False
TXN116418,C102,2024-10-15,9049.79,groceries,4394,Merchant_151,False
TXN691353,C102,2024-03-14,46450.86,healthcare,4939,Merchant_146,False
TXN892313,C102,2024-07-18,16653.32,forex,3292,Merchant_177,True
TXN462659,C102,2024-02-10,37298.28,forex,1879,Merchant_26,True
TXN906360,C102,2024-08-11,41949.87,utilities,7499,Merchant_199,False
TXN572436,C102,2024-06-16,31742.74,groceries,9038,Merchant_59,False
TXN552825,C102,2024-07-01,47063.03,forex,4043,Merchant_175,True
TXN936821,C102,2024-10-26,4376.14,healthcare,5037,Merchant_183,False
TXN921968,C102,2024-02-07,13471.8,travel,3527,Merchant_190,False
TXN423241,C102,2024-07-18,18098.94,fuel,8286,Merchant_93,False
TXN570646,C102,2024-05-18,6712.1,travel,9395,Merchant_105,False
TXN725920,C102,2024-02-22,4571.98,groceries,6315,Merchant_99,False
TXN860053,C102,2024-01-07,20749.12,entertainment,4977,Merchant_147,False
TXN381981,C102,2024-09-23,34297.27,dining,5933,Merchant_69,False
TXN541557,C102,2024-09-09,3257.03,dining,5911,Merchant_124,False
TXN755395,C102,2024-02-09,12659.82,fuel,9123,Merchant_153,False
TXN107096,C102,2024-11-11,22947.3,utilities,7483,Merchant_86,False
TXN450996,C102,2024-11-13,40223.42,healthcare,8055,Merchant_167,False
TXN829066,C102,2024-10-31,15091.72,dining,4290,Merchant_123,False
TXN405605,C102,2024-06-09,48232.27,dining,9044,Merchant_148,False
TXN512022,C102,2024-05-04,18865.16,fuel,6980,Merchant_30,False
TXN814827,C102,2024-10-15,29652.13,utilities,1440,Merchant_187,False
TXN826490,C102,2024-08-24,21978.9,utilities,2133,Merchant_105,False
TXN364955,C102,2024-12-10,7045.04,shopping,3525,Merchant_184,False
TXN602514,C102,2024-08-04,3790.86,healthcare,7566,Merchant_137,False
TXN476993,C102,2024-09-16,27227.9,healthcare,9796,Merchant_153,False
TXN796982,C102,2024-11-22,5557.53,travel,6816,Merchant_43,False
TXN810380,C102,2024-11-27,2310.41,emi,7547,Merchant_193,False
TXN332785,C102,2024-06-18,5386.63,healthcare,9366,Merchant_192,False
TXN703178,C102,2024-09-22,29067.86,forex,4621,Merchant_115,True
TXN823975,C102,2024-07-10,23206.85,healthcare,9199,Merchant_39,False
TXN190025,C102,2024-06-25,24190.28,groceries,2901,Merchant_187,False
TXN316916,C102,2024-03-13,15663.33,fuel,9537,Merchant_124,False
TXN574425,C102,2024-06-27,4971.39,shopping,6225,Merchant_18,False
TXN990429,C102,2024-06-02,40528.28,groceries,6620,Merchant_166,False
TXN641058,C102,2024-02-25,46503.13,dining,3858,Merchant_142,False
TXN343118,C102,2024-03-22,28036.46,fuel,7636,Merchant_162,False
TXN130610,C102,2024-04-04,32059.9,dining,4232,Merchant_116,False
TXN315780,C102,2024-10-30,19502.91,healthcare,5560,Merchant_193,False
TXN662968,C102,2024-12-26,28909.66,travel,4063,Merchant_94,False
TXN613261,C102,2024-06-15,22931.77,utilities,9646,Merchant_164,False
TXN219781,C102,2024-06-09,19493.1,emi,6700,Merchant_91,False
TXN939503,C102,2024-08-22,8709.12,emi,5873,Merchant_158,False
TXN350161,C102,2024-10-29,33638.29,travel,6003,Merchant_30,False
TXN538555,C102,2024-04-03,34702.48,fuel,3258,Merchant_148,False
TXN827117,C102,2024-07-15,9369.11,healthcare,3838,Merchant_143,False
TXN982885,C102,2024-03-26,14512.86,shopping,8389,Merchant_159,False
TXN304607,C102,2024-01-28,47596.91,fuel,7290,Merchant_144,False
TXN844638,C102,2024-09-15,20515.8,shopping,8272,Merchant_126,False
TXN331241,C102,2024-03-26,28313.35,travel,5785,Merchant_9,False
TXN579536,C102,2024-05-20,26926.67,utilities,9115,Merchant_141,False
TXN669488,C102,2024-09-18,28678.43,travel,7010,Merchant_139,False
TXN207391,C102,2024-01-22,27363.03,shopping,5055,Merchant_77,False
TXN191208,C102,2024-01-17,13214.48,shopping,8193,Merchant_31,False
TXN467663,C102,2024-05-01,40554.07,utilities,8015,Merchant_43,False
TXN944565,C102,2024-11-11,39263.98,dining,1972,Merchant_146,False
TXN664939,C102,2024-06-28,14126.14,forex,3758,Merchant_83,True
TXN999695,C102,2024-12-26,14537.73,entertainment,9428,Merchant_174,False
TXN162165,C102,2024-02-18,48142.32,dining,5543,Merchant_168,False
TXN968726,C102,2024-03-05,12558.89,dining,5055,Merchant_195,False
TXN381770,C102,2024-12-12,24523.99,healthcare,7786,Merchant_97,False
TXN197616,C102,2024-08-19,31718.03,travel,7600,Merchant_132,False
TXN710224,C102,2024-05-22,22789.31,fuel,1040,Merchant_199,False
TXN991401,C102,2024-02-17,31778.54,shopping,2037,Merchant_137,False
TXN618746,C102,2024-07-22,48409.62,utilities,5399,Merchant_83,False
TXN993829,C102,2024-05-25,27410.8,fuel,8951,Merchant_88,False
TXN977345,C102,2024-12-15,2392.55,groceries,8529,Merchant_5,False
TXN548580,C102,2024-03-04,22120.17,dining,4314,Merchant_177,True
TXN387330,C102,2024-03-08,8032.98,entertainment,2529,Merchant_168,False
TXN780432,C102,2024-07-03,4212.78,entertainment,3711,Merchant_14,False
TXN550081,C102,2024-07-21,36326.82,entertainment,2494,Merchant_181,False
TXN722518,C102,2024-02-18,10749.72,groceries,4705,Merchant_133,False
TXN956800,C102,2024-12-14,563.42,shopping,2975,Merchant_109,False
TXN193670,C102,2024-12-21,23937.24,dining,2678,Merchant_27,False
TXN911032,C102,2024-06-09,44061.35,fuel,3181,Merchant_165,False
TXN739966,C102,2024-12-12,3513.74,dining,3688,Merchant_113,False
TXN531709,C102,2024-06-28,31441.19,utilities,8248,Merchant_56,False
TXN865470,C102,2024-02-14,7086.66,travel,7291,Merchant_90,False
TXN775933,C102,2024-08-07,39574.73,fuel,2380,Merchant_64,False
TXN916808,C102,2024-10-10,30040.39,emi,1439,Merchant_169,False
TXN884170,C102,2024-06-03,25935.68,utilities,7418,Merchant_76,False
TXN350967,C102,2024-11-26,39211.7,groceries,9108,Merchant_99,False
TXN653948,C102,2024-02-27,25029.17,utilities,1197,Merchant_93,False
TXN541307,C102,2024-06-11,19403.23,dining,6986,Merchant_140,False
TXN907788,C102,2024-12-15,38160.02,dining,2195,Merchant_5,False
TXN163406,C102,2024-10-27,788.29,travel,7520,Merchant_130,False
TXN544150,C102,2024-05-26,38378.79,forex,7590,Merchant_22,True
TXN260097,C102,2024-11-23,26929.0,forex,5546,Merchant_22,True
TXN947312,C102,2024-06-07,25614.1,travel,3545,Merchant_138,False
TXN781406,C102,2024-06-16,29363.21,healthcare,2083,Merchant_80,False
TXN160718,C102,2024-12-23,36524.92,healthcare,5005,Merchant_23,False
TXN424314,C102,2024-08-10,22723.25,travel,3877,Merchant_31,False
TXN463546,C102,2024-01-07,35104.83,dining,9568,Merchant_133,False
TXN381819,C102,2024-05-12,18656.28,dining,2934,Merchant_198,False
TXN166974,C102,2024-01-16,40374.68,fuel,5308,Merchant_183,False
TXN158132,C102,2024-10-22,24857.76,travel,9185,Merchant_146,False
TXN701790,C102,2024-03-26,7949.77,fuel,2889,Merchant_59,False
TXN356430,C102,2024-09-17,2297.49,groceries,1753,Merchant_121,False
TXN999138,C102,2024-07-05,46019.3,healthcare,1579,Merchant_142,False
TXN855276,C102,2024-12-31,11303.31,healthcare,6241,Merchant_70,False
TXN155230,C102,2024-02-09,18703.13,emi,3938,Merchant_58,False
TXN587686,C102,2024-09-21,47708.56,groceries,5625,Merchant_199,False
TXN486839,C102,2024-06-08,4410.64,fuel,4287,Merchant_75,False
TXN486162,C102,2024-10-15,37004.84,entertainment,9083,Merchant_198,False
TXN357034,C102,2024-04-10,38048.06,forex,3466,Merchant_2,True
TXN980357,C102,2024-07-28,11726.59,groceries,1157,Merchant_86,False
TXN208998,C102,2024-01-01,42465.4,healthcare,4361,Merchant_136,False
TXN249289,C102,2024-05-01,24652.24,healthcare,5584,Merchant_24,False
TXN834891,C102,2024-01-23,44874.64,utilities,7102,Merchant_118,False
TXN959793,C102,2024-02-13,4869.29,emi,7461,Merchant_20,False
TXN237057,C102,2024-10-30,3207.91,emi,4879,Merchant_75,False
TXN972310,C102,2024-05-13,46309.49,fuel,6345,Merchant_82,False
TXN242723,C102,2024-08-19,11757.2,entertainment,2785,Merchant_40,False
TXN226601,C102,2024-02-24,22533.38,dining,9780,Merchant_92,False
TXN225738,C102,2024-04-16,15484.56,shopping,2481,Merchant_41,False
TXN142288,C102,2024-12-17,41336.7,entertainment,4522,Merchant_84,False
TXN515492,C102,2024-03-16,35586.75,travel,9412,Merchant_13,False
TXN132591,C102,2024-12-12,13082.32,entertainment,7625,Merchant_116,False
TXN584487,C102,2024-10-11,12567.65,forex,2669,Merchant_36,True
TXN333086,C102,2024-03-03,3177.29,groceries,3141,Merchant_51,False
TXN188121,C102,2024-07-24,34345.63,fuel,5240,Merchant_20,False
TXN948611,C102,2024-01-12,9967.74,travel,3110,Merchant_24,False
TXN276149,C102,2024-06-18,2230.55,travel,8096,Merchant_186,False
TXN281201,C102,2024-07-21,1571.17,shopping,6799,Merchant_55,False
TXN136332,C102,2024-04-05,14064.74,entertainment,5026,Merchant_166,False
TXN163941,C102,2024-05-31,20658.41,shopping,2437,Merchant_72,False
TXN935922,C102,2024-07-15,21019.82,dining,9614,Merchant_64,False
TXN501078,C102,2024-11-18,39762.83,forex,6883,Merchant_123,True
TXN437226,C102,2024-10-05,17267.3,shopping,7363,Merchant_70,False
TXN950069,C102,2024-04-02,16011.99,groceries,5602,Merchant_15,False
TXN712356,C102,2024-08-29,17935.9,forex,4813,Merchant_41,True
TXN955937,C102,2024-02-21,32877.53,utilities,1916,Merchant_196,False
TXN472039,C102,2024-04-22,42340.6,emi,3846,Merchant_46,False
TXN476211,C102,2024-05-01,15968.42,emi,1462,Merchant_181,False
TXN690462,C102,2024-12-24,47383.18,fuel,4084,Merchant_127,False
TXN158896,C102,2024-10-04,8860.28,entertainment,4811,Merchant_155,True
TXN743966,C102,2024-04-22,26369.78,groceries,4300,Merchant_34,True
TXN439307,C102,2024-06-23,45947.16,dining,1975,Merchant_6,False
TXN216308,C102,2024-03-16,35264.35,emi,9622,Merchant_94,False
TXN714483,C102,2024-02-07,35256.45,fuel,2655,Merchant_87,False
TXN558089,C102,2024-06-03,6908.94,fuel,8982,Merchant_167,False
TXN743520,C102,2024-06-11,35388.43,dining,6846,Merchant_58,False
TXN869649,C102,2024-12-06,40741.27,emi,5825,Merchant_33,False
TXN510623,C102,2024-03-31,47444.53,groceries,1530,Merchant_47,False
TXN331625,C102,2024-11-04,46059.81,fuel,2705,Merchant_128,False
TXN435039,C102,2024-03-13,37292.63,fuel,3750,Merchant_163,False
TXN361662,C102,2024-02-15,22386.83,fuel,2110,Merchant_90,False
TXN559507,C102,2024-05-11,36048.64,travel,7875,Merchant_43,True
TXN493580,C102,2024-07-30,44100.36,shopping,2661,Merchant_123,False
TXN986846,C102,2024-10-22,8216.56,utilities,1547,Merchant_76,False
TXN458411,C102,2024-01-11,13130.27,fuel,3787,Merchant_97,False
TXN606186,C103,2024-10-07,16963.73,travel,1507,Merchant_111,False
TXN156157,C103,2024-11-30,30405.15,dining,2659,Merchant_85,False
TXN865433,C103,2024-04-15,20523.07,utilities,9849,Merchant_68,False
TXN511987,C103,2024-12-04,14940.29,entertainment,9043,Merchant_40,False
TXN963918,C103,2024-01-28,290.4,fuel,8869,Merchant_52,False
TXN185916,C103,2024-02-19,10426.95,groceries,8758,Merchant_30,False
TXN377877,C103,2024-06-06,23600.13,healthcare,2493,Merchant_165,False
TXN487345,C103,2024-10-05,9325.57,healthcare,4056,Merchant_115,False
TXN977740,C103,2024-01-23,22043.05,entertainment,5400,Merchant_145,False
TXN189870,C103,2024-02-01,37636.53,dining,6632,Merchant_139,False
TXN505910,C103,2024-07-30,11452.89,emi,9561,Merchant_108,False
TXN413369,C103,2024-10-01,28678.44,shopping,2293,Merchant_102,False
TXN939333,C103,2024-12-31,25154.86,groceries,3415,Merchant_31,False
TXN322182,C103,2024-08-17,47458.17,dining,4157,Merchant_33,False
TXN311727,C103,2024-01-22,4010.59,healthcare,3422,Merchant_153,False
TXN170267,C103,2024-05-12,45549.14,fuel,2425,Merchant_100,False
TXN644932,C103,2024-10-11,27647.5,healthcare,8506,Merchant_4,False
TXN217984,C103,2024-12-24,29420.05,emi,7790,Merchant_39,False
TXN205071,C103,2024-03-16,29437.91,emi,2730,Merchant_145,False
TXN530849,C103,2024-02-21,43387.02,entertainment,5327,Merchant_99,False
TXN280564,C103,2024-12-01,28643.96,shopping,5512,Merchant_104,False
TXN140666,C103,2024-03-14,30471.9,emi,7484,Merchant_85,False
TXN381631,C103,2024-12-19,2559.62,utilities,7102,Merchant_6,False
TXN999924,C103,2024-06-21,15616.37,entertainment,2609,Merchant_59,False
TXN965938,C103,2024-03-09,48713.55,entertainment,6257,Merchant_69,False
TXN321659,C103,2024-08-01,32313.19,emi,7671,Merchant_190,False
TXN960899,C103,2024-09-05,43372.73,forex,1920,Merchant_132,True
TXN242239,C103,2024-03-22,15625.04,travel,9589,Merchant_146,False
TXN977633,C103,2024-01-15,9718.9,dining,1944,Merchant_64,False
TXN308781,C103,2024-01-17,2622.91,shopping,5488,Merchant_95,False
TXN229890,C103,2024-08-25,19907.42,forex,1500,Merchant_62,True
TXN597635,C103,2024-07-09,29742.78,shopping,6730,Merchant_89,False
TXN398916,C103,2024-03-24,37473.16,entertainment,1449,Merchant_99,False
TXN324729,C103,2024-01-26,42705.68,dining,4626,Merchant_166,False
TXN121026,C103,2024-04-25,13527.27,utilities,1145,Merchant_122,False
TXN364650,C103,2024-03-08,30096.98,dining,6004,Merchant_183,True
TXN465648,C103,2024-12-29,21247.96,entertainment,8520,Merchant_65,False
TXN753898,C103,2024-04-21,15177.04,shopping,7506,Merchant_150,False
TXN984247,C103,2024-02-22,25624.53,groceries,7131,Merchant_144,False
TXN213355,C103,2024-11-27,30491.6,emi,8892,Merchant_17,False
TXN373832,C103,2024-06-21,32065.68,entertainment,5895,Merchant_49,False
TXN159532,C103,2024-03-17,38297.17,forex,7620,Merchant_170,True
TXN409963,C103,2024-06-12,36092.03,dining,5250,Merchant_108,False
TXN699829,C103,2024-07-26,36862.93,healthcare,4111,Merchant_88,False
TXN598844,C103,2024-12-31,34347.27,utilities,6873,Merchant_130,False
TXN289934,C103,2024-06-02,42047.87,dining,5813,Merchant_25,False
TXN686187,C103,2024-08-29,37071.85,dining,3999,Merchant_175,False
TXN422002,C103,2024-06-20,11190.45,travel,7889,Merchant_85,False
TXN223502,C103,2024-07-09,29319.98,entertainment,8709,Merchant_14,False
TXN595158,C103,2024-11-20,29057.62,emi,4187,Merchant_129,False
TXN995735,C103,2024-03-02,26538.94,healthcare,3470,Merchant_36,False
TXN579798,C103,2024-04-12,20518.67,fuel,3346,Merchant_81,False
TXN285413,C103,2024-04-02,24430.28,travel,6134,Merchant_163,False
TXN911117,C103,2024-01-30,22657.46,groceries,3762,Merchant_148,False
TXN235691,C103,2024-03-22,39282.02,shopping,8105,Merchant_163,False
TXN104895,C103,2024-08-07,21508.37,healthcare,1618,Merchant_137,False
TXN118786,C104,2024-01-08,37866.7,fuel,1067,Merchant_161,False
TXN235193,C104,2024-05-07,34706.88,utilities,2682,Merchant_99,False
TXN147939,C104,2024-09-14,15375.14,emi,5885,Merchant_75,False
TXN454245,C104,2024-08-21,29858.86,forex,8105,Merchant_176,True
TXN886553,C104,2024-03-09,49807.33,fuel,4087,Merchant_43,False
TXN237579,C104,2024-07-25,11498.07,groceries,4460,Merchant_188,False
TXN845652,C104,2024-01-12,25281.21,emi,1612,Merchant_97,False
TXN722774,C104,2024-11-23,38585.36,entertainment,1785,Merchant_170,False
TXN565897,C104,2024-02-25,2506.93,groceries,7230,Merchant_32,False
TXN828961,C104,2024-10-07,23772.38,entertainment,1152,Merchant_78,False
TXN735053,C104,2024-08-03,33157.9,travel,3247,Merchant_108,False
TXN223453,C104,2024-02-23,35966.43,forex,5631,Merchant_30,True
TXN375769,C104,2024-02-24,10012.47,shopping,9571,Merchant_52,False
TXN620465,C104,2024-07-02,14838.02,healthcare,4402,Merchant_177,True
TXN193326,C104,2024-09-03,11801.81,fuel,2809,Merchant_147,True
TXN636561,C104,2024-12-08,7542.31,shopping,2229,Merchant_186,False
TXN410401,C104,2024-02-21,32252.41,entertainment,5327,Merchant_119,False
TXN993647,C104,2024-01-26,40677.6,travel,5760,Merchant_93,False
TXN992596,C104,2024-12-12,21357.16,fuel,1751,Merchant_3,False
TXN752011,C104,2024-03-11,16500.18,dining,5395,Merchant_188,False
TXN520245,C104,2024-02-17,40766.72,fuel,7557,Merchant_117,False
TXN542226,C104,2024-05-19,34526.13,healthcare,3732,Merchant_29,False
TXN208751,C104,2024-03-08,49080.3,groceries,7816,Merchant_152,False
TXN498197,C104,2024-09-04,33951.82,emi,6875,Merchant_157,False
TXN531262,C104,2024-01-15,24205.67,dining,8220,Merchant_12,False
TXN810859,C104,2024-02-02,32783.18,entertainment,9598,Merchant_197,True
TXN454733,C104,2024-10-22,11276.85,emi,9504,Merchant_134,False
TXN360651,C104,2024-12-18,4852.58,emi,8895,Merchant_89,False
TXN742686,C104,2024-12-05,7517.86,healthcare,1894,Merchant_3,False
TXN619920,C104,2024-11-25,25327.82,dining,3709,Merchant_20,False
TXN152796,C104,2024-09-08,12120.5,fuel,9305,Merchant_58,False
TXN581395,C104,2024-10-08,20223.52,healthcare,8277,Merchant_147,False
TXN224473,C104,2024-08-17,42843.8,travel,9148,Merchant_191,False
TXN684194,C104,2024-11-30,5221.9,groceries,9996,Merchant_1,False
TXN633030,C104,2024-02-16,48162.25,emi,4389,Merchant_168,False
TXN156911,C104,2024-12-09,47522.72,shopping,4652,Merchant_117,False
TXN729094,C104,2024-06-18,38394.08,forex,8751,Merchant_184,True
TXN896204,C104,2024-12-02,35824.08,fuel,4633,Merchant_1,False
TXN406166,C104,2024-06-23,41511.21,fuel,9973,Merchant_134,False
TXN247271,C104,2024-07-10,2384.33,travel,7704,Merchant_28,False
TXN993590,C104,2024-05-10,9876.48,emi,7437,Merchant_56,False
TXN534603,C104,2024-08-22,35867.72,utilities,1761,Merchant_163,False
TXN579605,C104,2024-12-10,6248.64,emi,9260,Merchant_35,False
TXN553834,C104,2024-09-12,26565.18,groceries,8912,Merchant_131,True
TXN208584,C104,2024-03-31,8765.15,emi,7347,Merchant_169,False
TXN503348,C104,2024-11-03,44146.52,emi,7859,Merchant_156,False
TXN408463,C104,2024-12-20,13752.43,utilities,8419,Merchant_35,False
TXN637179,C104,2024-03-11,30165.97,healthcare,5897,Merchant_180,False
TXN763311,C104,2024-10-07,35622.53,fuel,4560,Merchant_52,False
TXN805034,C104,2024-04-17,35747.79,emi,3173,Merchant_182,False
TXN438041,C104,2024-11-28,25244.28,dining,2890,Merchant_195,False
TXN698357,C104,2024-06-29,24070.46,forex,7839,Merchant_173,True
TXN113390,C104,2024-09-30,43886.11,entertainment,9564,Merchant_28,False
TXN309612,C104,2024-01-13,7351.8,healthcare,5374,Merchant_193,False
TXN165046,C104,2024-03-23,34201.18,entertainment,5835,Merchant_53,False
TXN746036,C104,2024-10-04,17998.25,groceries,4675,Merchant_191,False
TXN635740,C104,2024-11-27,19505.44,forex,5712,Merchant_178,True
TXN926394,C104,2024-12-06,46331.59,groceries,6122,Merchant_142,False
TXN918859,C104,2024-01-28,37209.13,groceries,8259,Merchant_58,False
TXN732697,C104,2024-11-20,37779.87,fuel,4218,Merchant_199,False
TXN178086,C104,2024-04-09,22495.86,entertainment,4063,Merchant_45,False
TXN683635,C104,2024-09-20,18922.19,travel,5329,Merchant_34,False
TXN588983,C104,2024-03-23,42316.11,emi,3536,Merchant_11,True
TXN755744,C104,2024-03-19,29884.33,fuel,5934,Merchant_126,False
TXN922116,C104,2024-10-20,17968.47,forex,6207,Merchant_135,True
TXN267112,C104,2024-04-22,26078.25,dining,7814,Merchant_140,False
TXN323717,C104,2024-10-01,4688.08,healthcare,6437,Merchant_85,False
TXN656268,C104,2024-07-03,11000.42,entertainment,8780,Merchant_144,False
TXN352023,C104,2024-11-28,5824.63,groceries,4994,Merchant_11,False
TXN218881,C104,2024-12-15,19130.49,fuel,7322,Merchant_66,False
TXN907921,C104,2024-10-03,1332.82,entertainment,7143,Merchant_132,False
TXN783176,C104,2024-09-17,24391.55,shopping,4154,Merchant_83,False
TXN910883,C104,2024-09-20,47415.77,travel,9814,Merchant_137,False
TXN323530,C104,2024-01-04,10618.0,travel,7950,Merchant_27,False
TXN877388,C104,2024-04-15,41454.56,forex,8130,Merchant_166,True
TXN139726,C104,2024-02-06,1285.27,dining,2433,Merchant_19,False
